offense_id,rpt_date,occur_date,occur_day,occur_day_num,occur_time,poss_date,poss_time,beat,zone,location,ibr_code,UC2_Literal,neighborhood,npu,lat,long
220330296,2/2/2022,2/2/2022,Wednesday,4,05:04,2/2/2022,06:48,206,2,"505 PHARR RD NE
ATLANTA, GA 30305
UNITED STATES",220,BURGLARY,Garden Hills,B,33.836396,-84.371538
220330357,2/2/2022,2/2/2022,Wednesday,4,07:00,2/2/2022,07:05,503,5,"150 10TH ST NE
ATL, GA 30309
UNITED STATES",120,ROBBERY,Midtown,E,33.782101,-84.382204
220330372,2/2/2022,2/2/2022,Wednesday,4,05:09,2/2/2022,05:15,206,2,"3070 BOLLING WAY NE
ATL, GA 30305
UNITED STATES",220,BURGLARY,Buckhead Village,B,33.838814,-84.379683
220330553,2/2/2022,2/2/2022,Wednesday,4,09:00,2/2/2022,09:10,407,4,"505 FAIRBURN RD SW
ATL, GA 30331
UNITED STATES",23F,LARCENY-FROM VEHICLE,Fairburn Mays,H,33.739716,-84.510837
220330555,2/2/2022,2/2/2022,Wednesday,4,08:30,2/2/2022,09:20,207,2,"769 VERNER ST NW
ATL, GA 30318
UNITED STATES",23F,LARCENY-FROM VEHICLE,Berkeley Park,D,33.798773,-84.413748
220330632,2/2/2022,2/1/2022,Tuesday,3,00:30,2/1/2022,00:45,613,6,"2165 CHESHIRE BRIDGE RD NE
ATLANTA, GA 30324
UNITED STATES",220,BURGLARY,Lindridge/Martin Manor,F,33.813375,-84.353372
220330640,2/2/2022,1/28/2022,Friday,6,16:00,2/2/2022,12:14,507,5,"450 STONEWALL ST SW
ATL, GA 30313
UNITED STATES",23F,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.749418,-84.402283
220330797,2/2/2022,1/30/2022,Sunday,1,16:00,2/2/2022,11:00,108,1,"2177 TIGER FLOWERS DR NW
ATL, GA 30314
UNITED STATES",220,BURGLARY,Dixie Hills,J,33.76105,-84.458788
220330877,2/2/2022,1/24/2022,Monday,2,12:00,2/2/2022,12:24,402,4,"725 LAWTON ST SW
ATL, GA 30310
UNITED STATES",23G,LARCENY-FROM VEHICLE,West End,T,33.735197,-84.42363
220330884,2/2/2022,2/1/2022,Tuesday,3,19:15,2/2/2022,12:15,212,2,"1925 MONROE DR NE
ATL, GA 30324
UNITED STATES",23F,LARCENY-FROM VEHICLE,Piedmont Heights,F,33.808041,-84.374117
220330890,2/2/2022,1/30/2022,Sunday,1,12:00,2/2/2022,01:06,603,6,"120 CITY VIEW CT NE
ATLANTA, GA 30308
UNITED STATES",23H,LARCENY-NON VEHICLE,Old Fourth Ward,M,33.77175,-84.373022
220330901,2/2/2022,2/2/2022,Wednesday,4,12:30,2/2/2022,12:33,601,6,"798 PONCE DE LEON AVE NE
ATLANTA, GA 30306
UNITED STATES",240,AUTO THEFT,Virginia Highland,F,33.774137,-84.361228
220330908,2/2/2022,2/2/2022,Wednesday,4,12:00,2/2/2022,12:15,609,6,"1220 CAROLINE ST NE
ATLANTA, GA 30307
UNITED STATES",23C,LARCENY-NON VEHICLE,Edgewood,O,33.758527,-84.348499
220330946,2/2/2022,2/2/2022,Wednesday,4,11:00,2/2/2022,12:00,209,2,"4383 W CLUB DR NE
ATL, GA 30319
UNITED STATES",23F,LARCENY-FROM VEHICLE,Brookhaven,B,33.874761,-84.357343
220331033,2/2/2022,2/2/2022,Wednesday,4,13:30,2/2/2022,13:45,103,1,"1455 ELLSWORTH INDUSTRIAL BLVD NW
ATL, GA 30318
UNITED STATES",23F,LARCENY-FROM VEHICLE,Blandtown,D,33.795789,-84.425751
220331066,2/3/2022,2/2/2022,Wednesday,4,14:00,2/2/2022,14:07,410,4,"1935 ALISON CT SW
ATLANTA, GA 30311
UNITED STATES",13A,AGG ASSAULT,Fort Valley,R,33.700548,-84.450671
220331066,2/3/2022,2/2/2022,Wednesday,4,14:00,2/2/2022,14:07,410,4,"1935 ALISON CT SW
ATLANTA, GA 30311
UNITED STATES",09A,HOMICIDE,Fort Valley,R,33.700548,-84.450671
220331103,2/2/2022,2/1/2022,Tuesday,3,20:00,2/2/2022,09:30,309,3,"2246 SPRINGDALE CIR SW
ATLANTA, GA 30315
UNITED STATES",240,AUTO THEFT,Perkerson,X,33.693219,-84.415227
220331141,2/2/2022,2/2/2022,Wednesday,4,11:53,2/2/2022,12:01,609,6,"1205 CAROLINE ST NE
ATLANTA, GA 30307
UNITED STATES",23C,LARCENY-NON VEHICLE,Edgewood,O,33.757094,-84.347855
220331171,2/2/2022,2/2/2022,Wednesday,4,14:00,2/2/2022,15:00,501,5,"375 14TH ST NW
ATL, GA 30318
UNITED STATES",23F,LARCENY-FROM VEHICLE,Home Park,E,33.786391,-84.399367
220331324,2/2/2022,2/2/2022,Wednesday,4,16:05,2/2/2022,17:30,307,3,"1590 JONESBORO RD SE
ATLANTA, GA 30315
UNITED STATES",13A,AGG ASSAULT,Lakewood Heights,Y,33.709344,-84.380657
220331326,2/2/2022,2/1/2022,Tuesday,3,23:00,2/2/2022,07:00,109,1,"2518 HOOD AVE NW
ATL, GA 30318
UNITED STATES",23F,LARCENY-FROM VEHICLE,Center Hill,J,33.772562,-84.469336
220331378,2/2/2022,2/2/2022,Wednesday,4,16:30,2/2/2022,16:30,101,1,"130 LAWSHE ST SW
ATL, GA 30314
UNITED STATES",23F,LARCENY-FROM VEHICLE,The Villages at Castleberry Hill,T,33.750544,-84.410904
220331478,2/2/2022,2/2/2022,Wednesday,4,18:08,2/2/2022,18:08,508,5,"300 PEACHTREE ST NE
ATLANTA, GA 30308
UNITED STATES",23F,LARCENY-FROM VEHICLE,Downtown,M,33.762549,-84.387874
220331528,2/2/2022,2/2/2022,Wednesday,4,17:00,2/2/2022,17:30,110,1,"1686 MARY GEORGE AVE NW
ATL, GA 30318
UNITED STATES",23H,LARCENY-NON VEHICLE,Carver Hills,G,33.801149,-84.464555
220331705,2/2/2022,2/2/2022,Wednesday,4,17:45,2/2/2022,19:15,414,4,"3660 CAMP CREEK PKWY SW
ATLANTA, GA 30331
UNITED STATES",23F,LARCENY-FROM VEHICLE,Princeton Lakes,P,33.65494,-84.507945
220331721,2/2/2022,2/2/2022,Wednesday,4,12:00,2/2/2022,20:24,503,5,"1138 PEACHTREE ST NE
ATLANTA, GA 30309
UNITED STATES",23F,LARCENY-FROM VEHICLE,Midtown,E,33.78556,-84.383617
220331755,2/2/2022,2/2/2022,Wednesday,4,19:50,2/2/2022,20:03,414,4,"3390 FAIRBURN RD SW
ATLANTA, GA 30331
UNITED STATES",23F,LARCENY-FROM VEHICLE,Ben Hill,P,33.660904,-84.52356
220331761,2/2/2022,2/2/2022,Wednesday,4,19:00,2/2/2022,20:00,509,5,"PEACHTREE CENTER AVE NE / JOHN PORTMAN BLVD NE
ATL, GA 30303
UNITED STATES",23F,LARCENY-FROM VEHICLE,Downtown,M,33.760959,-84.386036
220331781,2/2/2022,2/2/2022,Wednesday,4,20:18,2/2/2022,20:59,212,2,"2115 PIEDMONT RD NE
ATL, GA 30324
UNITED STATES",23F,LARCENY-FROM VEHICLE,Morningside/Lenox Park,F,33.812351,-84.365777
220331788,2/2/2022,2/2/2022,Wednesday,4,11:30,2/2/2022,21:16,502,5,"22 14TH ST NE
ATL, GA 30309
UNITED STATES",23F,LARCENY-FROM VEHICLE,Midtown,E,33.78678,-84.387008
220331800,2/3/2022,2/2/2022,Wednesday,4,06:00,2/2/2022,06:00,406,4,"2367 CASCADE RD SW
ATL, GA 30311
UNITED STATES",23F,LARCENY-FROM VEHICLE,Cascade Heights,I,33.721634,-84.465841
220331803,2/2/2022,2/2/2022,Wednesday,4,20:00,2/2/2022,20:30,301,3,"1374 MURPHY AVE SW
ATL, GA 30310
UNITED STATES",23F,LARCENY-FROM VEHICLE,Capitol View,X,33.717283,-84.42448
220331823,2/3/2022,2/2/2022,Wednesday,4,21:25,2/2/2022,22:30,113,1,"2500 CENTER ST NW
ATL, GA 30318
UNITED STATES",240,AUTO THEFT,Carey Park,G,33.789956,-84.47166
220331826,2/2/2022,2/2/2022,Wednesday,4,20:57,2/2/2022,23:19,412,4,"3909 CAMPBELLTON RD SW
ATLANTA, GA 30331
UNITED STATES",23H,LARCENY-NON VEHICLE,Kings Forest,P,33.694197,-84.515372
220331841,2/2/2022,2/2/2022,Wednesday,4,23:24,2/2/2022,21:17,111,1,"3086 MIDDLETON RD NW
ATL, GA 30311
UNITED STATES",13A,AGG ASSAULT,NA,I,33.752299,-84.490199
220331865,2/2/2022,2/2/2022,Wednesday,4,21:42,2/2/2022,23:29,507,5,"327 PETERS ST SW
ATLANTA, GA 30313
UNITED STATES",13A,AGG ASSAULT,Castleberry Hill,M,33.745866,-84.403827
220331881,2/2/2022,2/2/2022,Wednesday,4,18:30,2/2/2022,22:15,209,2,"3850 ROSWELL RD NE
ATL, GA 30342
UNITED STATES",23F,LARCENY-FROM VEHICLE,East Chastain Park,B,33.859884,-84.381563
220331932,2/2/2022,1/26/2022,Wednesday,4,21:27,1/26/2022,21:30,111,1,"3175 MIDDLETON RD NW
ATL, GA 30311
UNITED STATES",13A,AGG ASSAULT,NA,I,33.751831,-84.491157
220338031,2/2/2022,1/27/2022,Thursday,5,06:50,2/2/2022,11:00,704,7,"6011 S TERMINAL BYWY
AIRP, GA 30337
UNITED STATES",23G,LARCENY-FROM VEHICLE,NA,NA,33.638857,-84.445985
220340030,2/3/2022,1/4/2022,Tuesday,3,21:00,2/2/2022,23:30,212,2,"415 ARMOUR DR NE
ATL, GA 30324
UNITED STATES",220,BURGLARY,NA,F,33.811727,-84.373945
220340180,2/3/2022,2/3/2022,Thursday,5,01:00,2/3/2022,01:37,211,2,"2323 PIEDMONT RD NE
ATL, GA 30324
UNITED STATES",220,BURGLARY,Lindbergh/Morosgo,B,33.818687,-84.366222
220340209,2/3/2022,2/3/2022,Thursday,5,01:53,2/3/2022,02:15,102,1,"880 ROCK ST NW
ATLANTA, GA 30314
UNITED STATES",13A,AGG ASSAULT,Vine City,L,33.761429,-84.41633
220340363,2/3/2022,2/2/2022,Wednesday,4,22:00,2/3/2022,03:00,603,6,"285 BOULEVARD NE
ATL, GA 30312
UNITED STATES",23D,LARCENY-NON VEHICLE,Old Fourth Ward,M,33.762478,-84.371415
220340482,2/3/2022,1/28/2022,Friday,6,20:00,2/3/2022,07:40,409,4,"2806 LANDRUM DR SW
ATL, GA 30311
UNITED STATES",23H,LARCENY-NON VEHICLE,Southwest,R,33.705981,-84.480286
220340535,2/3/2022,2/2/2022,Wednesday,4,22:00,2/2/2022,22:04,306,3,"1850 METROPOLITAN PKWY SW
ATLANTA, GA 30315
UNITED STATES",240,AUTO THEFT,Sylvan Hills,X,33.703815,-84.407643
220340580,2/3/2022,2/3/2022,Thursday,5,00:50,2/3/2022,01:00,401,4,"568 LEE ST SW
ATL, GA 30310
UNITED STATES",220,BURGLARY,West End,T,33.739601,-84.413952
220340584,2/3/2022,2/3/2022,Thursday,5,00:00,NA,NA,410,4,"1961 MARVIN LN SW
ATL, GA 30311
UNITED STATES",240,AUTO THEFT,Campbellton Road,R,33.701542,-84.473285
220340648,2/3/2022,2/3/2022,Thursday,5,08:25,2/3/2022,08:30,506,5,"374 PAINES AVE NW
ATL, GA 30314
UNITED STATES",220,BURGLARY,English Avenue,L,33.764871,-84.414893
220340691,2/3/2022,2/3/2022,Thursday,5,10:06,2/3/2022,11:25,211,2,"2525 PIEDMONT RD NE
ATL, GA 30324
UNITED STATES",23C,LARCENY-NON VEHICLE,Lindbergh/Morosgo,B,33.824499,-84.366
220340743,2/3/2022,2/3/2022,Thursday,5,08:50,NA,NA,510,5,"16 ANDREW YOUNG INTERNA BLVD NE
ATL, GA 30303
UNITED STATES",240,AUTO THEFT,Downtown,M,33.759566,-84.386629
220340756,2/3/2022,2/3/2022,Thursday,5,10:42,NA,NA,603,6,"215 NORTH AVE NE
ATL, GA 30308
UNITED STATES",13A,AGG ASSAULT,Old Fourth Ward,M,33.770598,-84.380337
220340767,2/3/2022,2/2/2022,Wednesday,4,20:00,2/3/2022,10:00,506,5,"850 PROCTOR ST NW
ATL, GA 30314
UNITED STATES",23H,LARCENY-NON VEHICLE,English Avenue,L,33.764825,-84.415213
220340777,2/3/2022,2/2/2022,Wednesday,4,13:00,2/2/2022,17:00,510,5,"135 AUBURN AVE NE
ATL, GA 30303
UNITED STATES",23F,LARCENY-FROM VEHICLE,Downtown,M,33.755264,-84.383103
220340801,2/3/2022,11/21/2021,Sunday,1,06:00,11/24/2021,11:00,411,4,"2849 RIDGEVIEW DR SW
ATLANTA, GA 30331
UNITED STATES",220,BURGLARY,Greenbriar,R,33.667708,-84.49256
220340808,2/3/2022,2/2/2022,Wednesday,4,00:00,NA,NA,410,4,"2076 CAMPBELLTON RD SW
ATL, GA 30311
UNITED STATES",23C,LARCENY-NON VEHICLE,Campbellton Road,R,33.706629,-84.456604
220340868,2/3/2022,2/3/2022,Thursday,5,00:00,NA,NA,410,4,"1822 MYRTLE DR SW
ATL, GA 30311
UNITED STATES",120,ROBBERY,Campbellton Road,R,33.705714,-84.454849
220340910,2/3/2022,2/2/2022,Wednesday,4,20:30,2/3/2022,12:17,604,6,"400 CHAMBERLAIN ST SE
ATLANTA, GA 30312
UNITED STATES",240,AUTO THEFT,Sweet Auburn,M,33.753855,-84.374298
220340912,2/3/2022,2/3/2022,Thursday,5,09:30,2/3/2022,12:15,502,5,"1420 PEACHTREE ST NE
ATL, GA 30309
UNITED STATES",23F,LARCENY-FROM VEHICLE,Midtown,E,33.793312,-84.387337
220340988,2/3/2022,2/3/2022,Thursday,5,13:00,2/3/2022,14:00,408,4,"1829 CAMPBELLTON RD SW
ATLANTA, GA 30311
UNITED STATES",240,AUTO THEFT,Venetian Hills,S,33.710938,-84.448416
220341044,2/3/2022,2/2/2022,Wednesday,4,12:15,2/2/2022,13:30,209,2,"3788 ROSWELL RD NE
ATLANTA, GA 30342
UNITED STATES",23H,LARCENY-NON VEHICLE,East Chastain Park,B,33.858471,-84.38185
220341061,2/4/2022,2/3/2022,Thursday,5,13:46,2/3/2022,17:24,608,6,"PONCE DE LEON AVE NE / MORELAND AVE NE
ATL, GA 30307
UNITED STATES",23F,LARCENY-FROM VEHICLE,Druid Hills,N,33.773838,-84.348979
220341064,2/4/2022,2/1/2022,Tuesday,3,18:00,2/1/2022,19:00,103,1,"2020 BOLTON RD NW
ATL, GA 30318
UNITED STATES",23H,LARCENY-NON VEHICLE,Riverside,D,33.811254,-84.475935
220341138,2/3/2022,2/3/2022,Thursday,5,03:47,2/3/2022,14:28,302,3,"761 HUMPHRIES ST SW
ATLANTA, GA 30310
UNITED STATES",23H,LARCENY-NON VEHICLE,Pittsburgh,V,33.733844,-84.405464
220341145,2/3/2022,2/3/2022,Thursday,5,14:31,2/3/2022,15:00,410,4,"1829 DELOWE DR SW
ATL, GA 30311
UNITED STATES",240,AUTO THEFT,Campbellton Road,R,33.705118,-84.457409
220341254,2/3/2022,2/3/2022,Thursday,5,15:33,2/3/2022,15:33,606,6,"935 MEMORIAL DR SE
ATL, GA 30316
UNITED STATES",23F,LARCENY-FROM VEHICLE,Reynoldstown,N,33.746452,-84.357126
220341260,2/3/2022,2/3/2022,Thursday,5,11:30,2/3/2022,15:36,607,6,"1131 GLENWOOD AVE SE
ATL, GA 30316
UNITED STATES",23F,LARCENY-FROM VEHICLE,Ormewood Park,W,33.740187,-84.350121
220341288,2/3/2022,1/31/2022,Monday,2,10:00,2/1/2022,10:00,501,5,"1220 MECASLIN ST NW
ATLANTA, GA 30318
UNITED STATES",240,AUTO THEFT,Home Park,E,33.787995,-84.400508
220341373,2/3/2022,2/3/2022,Thursday,5,16:22,2/3/2022,17:00,211,2,"2537 PIEDMONT RD NE
ATL, GA 30324
UNITED STATES",23C,LARCENY-NON VEHICLE,Lindbergh/Morosgo,B,33.824027,-84.363279
220341891,2/5/2022,2/3/2022,Thursday,5,19:48,2/3/2022,20:10,302,3,"765 MCDANIEL ST SW
ATL, GA 30310
UNITED STATES",23F,LARCENY-FROM VEHICLE,Pittsburgh,V,33.733655,-84.402209
220341911,2/3/2022,2/3/2022,Thursday,5,19:55,2/3/2022,22:22,408,4,"1955 CAMPBELLTON RD SW
ATL, GA 30311
UNITED STATES",120,ROBBERY,Venetian Hills,S,33.708639,-84.453031
220341932,2/3/2022,2/2/2022,Wednesday,4,23:30,2/3/2022,00:30,204,2,"1185 COLLIER RD NW
ATL, GA 30318
UNITED STATES",23F,LARCENY-FROM VEHICLE,NA,C,33.812364,-84.423243
220342029,2/3/2022,2/3/2022,Thursday,5,21:00,2/3/2022,21:11,112,1,"309 SKIPPER PL NW
ATLANTA, GA 30318
UNITED STATES",13A,AGG ASSAULT,Collier Heights,I,33.782009,-84.492326
220342052,2/3/2022,2/3/2022,Thursday,5,18:30,2/3/2022,21:30,608,6,"1530 DEKALB AVE NE
ADK, GA 30307
UNITED STATES",23F,LARCENY-FROM VEHICLE,Candler Park,N,33.762817,-84.337545
220342073,2/4/2022,2/3/2022,Thursday,5,21:45,2/4/2022,00:09,602,6,"240 N HIGHLAND AVE NE
ATL, GA 30307
UNITED STATES",23F,LARCENY-FROM VEHICLE,Inman Park,N,33.761914,-84.360387
220342113,2/4/2022,2/3/2022,Thursday,5,16:00,2/3/2022,17:00,104,1,"938 BECKWITH ST SW
ATLANTA, GA 30314
UNITED STATES",23H,LARCENY-NON VEHICLE,Ashview Heights,T,33.752312,-84.418191
220342172,2/4/2022,2/3/2022,Thursday,5,20:30,2/3/2022,23:20,601,6,"1045 N HIGHLAND AVE NE
ATLANTA, GA 30306
UNITED STATES",23F,LARCENY-FROM VEHICLE,Virginia Highland,F,33.78306,-84.354403
220350079,2/4/2022,2/3/2022,Thursday,5,21:30,2/4/2022,00:45,605,6,"437 MEMORIAL DR SE
ATLANTA, GA 30312
UNITED STATES",23F,LARCENY-FROM VEHICLE,Grant Park,W,33.746116,-84.372918
220350140,2/4/2022,2/3/2022,Thursday,5,21:00,2/4/2022,01:30,604,6,"1 HILLIARD ST NE
ATLANTA, GA 30312
UNITED STATES",240,AUTO THEFT,Sweet Auburn,M,33.75445,-84.376515
220350332,2/4/2022,2/4/2022,Friday,6,05:18,2/4/2022,05:30,307,3,"1953 LAKEWOOD AVE SE
ATL, GA 30315
UNITED STATES",220,BURGLARY,Lakewood Heights,Y,33.702792,-84.384545
220350337,2/4/2022,2/4/2022,Friday,6,05:21,2/4/2022,05:35,111,1,"62 HARWELL RD NW
ATL, GA 30311
UNITED STATES",13A,AGG ASSAULT,NA,I,33.753619,-84.49301
220350390,2/4/2022,2/3/2022,Thursday,5,19:30,2/4/2022,06:49,406,4,"2284 CASCADE RD SW
ATL, GA 30311
UNITED STATES",220,BURGLARY,Adams Park,R,33.722332,-84.46324
220350410,2/4/2022,2/3/2022,Thursday,5,20:00,2/4/2022,01:56,205,2,"2383 MONTVIEW DR NW
ATL, GA 30305
UNITED STATES",240,AUTO THEFT,Peachtree Battle Alliance,C,33.820262,-84.40096
220350462,2/4/2022,2/4/2022,Friday,6,02:12,2/4/2022,02:18,306,3,"2790 LAKEWOOD AVE SW
ATLANTA, GA 30315
UNITED STATES",220,BURGLARY,Sylvan Hills,X,33.69688,-84.409798
220350469,2/4/2022,2/4/2022,Friday,6,07:00,2/4/2022,07:50,112,1,"2609 SANTA BARBARA DR NW
ATL, GA 30318
UNITED STATES",13A,AGG ASSAULT,Collier Heights,I,33.765555,-84.473052
220350603,2/5/2022,2/4/2022,Friday,6,09:30,2/4/2022,10:00,507,5,"316 PETERS ST SW
ATL, GA 30313
UNITED STATES",23H,LARCENY-NON VEHICLE,Castleberry Hill,M,33.745934,-84.403002
220350673,2/4/2022,2/4/2022,Friday,6,08:00,2/4/2022,08:10,311,3,"2745 OLD HAPEVILLE RD SW
ATLANTA, GA 30354
UNITED STATES",13A,AGG ASSAULT,Glenrose Heights,Z,33.679926,-84.393453
220350680,2/4/2022,2/4/2022,Friday,6,10:50,2/4/2022,11:00,403,4,"1392 BYRERE TER SW
ATL, GA 30310
UNITED STATES",220,BURGLARY,Venetian Hills,S,33.717062,-84.431374
220350689,2/4/2022,2/4/2022,Friday,6,10:15,2/4/2022,11:00,305,3,"1200 JONESBORO RD SE
ATLANTA, GA 30315
UNITED STATES",23F,LARCENY-FROM VEHICLE,South Atlanta,Y,33.719087,-84.384947
220350726,2/4/2022,1/30/2022,Sunday,1,05:00,2/4/2022,10:39,504,5,"935 MARIETTA ST NW
ATLANTA, GA 30318
UNITED STATES",240,AUTO THEFT,Marietta Street Artery,E,33.777983,-84.408411
220350727,2/4/2022,2/4/2022,Friday,6,03:00,2/4/2022,04:00,401,4,"868 YORK AVE SW
ATL, GA 30310
UNITED STATES",23F,LARCENY-FROM VEHICLE,West End,T,33.736792,-84.416194
220350787,2/5/2022,2/4/2022,Friday,6,11:00,2/4/2022,11:50,201,2,"3201 DOWNWOOD CIR NW
ATLANTA, GA 30327
UNITED STATES",23H,LARCENY-NON VEHICLE,NA,C,33.841707,-84.425331
220350853,2/4/2022,2/4/2022,Friday,6,11:34,2/4/2022,11:34,302,3,"1082 MCDANIEL ST SW
ATL, GA 30310
UNITED STATES",220,BURGLARY,Pittsburgh,V,33.725335,-84.401443
220350865,2/4/2022,1/30/2022,Sunday,1,00:00,1/31/2022,09:00,207,2,"1700 NORTHSIDE DR NW
ATLANTA, GA 30318
UNITED STATES",23F,LARCENY-FROM VEHICLE,Berkeley Park,D,33.80083,-84.408358
220350908,2/5/2022,2/4/2022,Friday,6,11:45,2/4/2022,12:00,607,6,"MORELAND AVE SE / UNITED AVE SE
ADK, GA 30316
UNITED STATES",23F,LARCENY-FROM VEHICLE,East Atlanta,W,33.72394,-84.349439
220350921,2/4/2022,1/21/2022,Friday,6,21:30,1/22/2022,11:30,311,3,"2897 WATERS RD SW
ATL, GA 30354
UNITED STATES",23F,LARCENY-FROM VEHICLE,Glenrose Heights,Z,33.676214,-84.394999
220350924,2/5/2022,2/3/2022,Thursday,5,13:00,2/4/2022,12:00,606,6,"925 GARRETT ST SE
ATL, GA 30316
UNITED STATES",220,BURGLARY,Ormewood Park,W,33.740403,-84.357874
220351032,2/4/2022,2/4/2022,Friday,6,12:00,2/4/2022,13:15,204,2,"1193 COLLIER RD NW
ATL, GA 30318
UNITED STATES",23F,LARCENY-FROM VEHICLE,NA,C,33.811728,-84.424503
220351034,2/4/2022,2/4/2022,Friday,6,13:00,2/4/2022,13:00,312,3,"40 MOUNT ZION RD SE
ATL, GA 30354
UNITED STATES",240,AUTO THEFT,Glenrose Heights,Z,33.672865,-84.387575
220351048,2/4/2022,2/4/2022,Friday,6,13:00,2/4/2022,16:44,309,3,"777 CLEVELAND AVE SW
ATL, GA 30315
UNITED STATES",23D,LARCENY-NON VEHICLE,Perkerson,X,33.681708,-84.414819
220351081,2/4/2022,9/7/2021,Tuesday,3,13:32,2/4/2022,13:38,604,6,"486 DECATUR ST SE
ATL, GA 30312
UNITED STATES",220,BURGLARY,Sweet Auburn,M,33.751318,-84.371975
220351116,2/4/2022,2/4/2022,Friday,6,13:55,2/4/2022,16:00,410,4,"1999 BENT CREEK WAY SW
ATL, GA 30311
UNITED STATES",240,AUTO THEFT,Campbellton Road,R,33.700752,-84.465379
220351121,2/4/2022,2/4/2022,Friday,6,13:58,2/4/2022,16:54,402,4,"942 HALL ST SW
ATLANTA, GA 30310
UNITED STATES",240,AUTO THEFT,Oakland City,S,33.729366,-84.425465
220351125,2/4/2022,2/4/2022,Friday,6,17:35,2/4/2022,17:35,507,5,"323 NELSON ST SW
ATL, GA 30313
UNITED STATES",23F,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.751675,-84.398448
220351146,2/4/2022,2/4/2022,Friday,6,13:00,2/4/2022,14:18,302,3,"765 MCDANIEL ST SW
ATL, GA 30310
UNITED STATES",240,AUTO THEFT,Pittsburgh,V,33.733655,-84.402209
220351152,2/4/2022,1/12/2022,Wednesday,4,00:00,2/4/2022,14:30,103,1,"2000 MARIETTA BLVD NW
ATL, GA 30318
UNITED STATES",13A,AGG ASSAULT,Hills Park,D,33.809117,-84.43862
220351176,2/4/2022,2/4/2022,Friday,6,12:00,2/4/2022,14:32,602,6,"599 N HIGHLAND AVE NE
ATL, GA 30307
UNITED STATES",23F,LARCENY-FROM VEHICLE,Poncey-Highland,N,33.770638,-84.352298
220351179,2/4/2022,2/3/2022,Thursday,5,23:00,2/4/2022,03:30,613,6,"1989 CHESHIRE BRIDGE RD NE
ATL, GA 30324
UNITED STATES",240,AUTO THEFT,Morningside/Lenox Park,F,33.810533,-84.357967
220351184,2/4/2022,2/4/2022,Friday,6,14:30,2/4/2022,15:00,507,5,"425 CHAPEL ST SW
ATLANTA, GA 30313
UNITED STATES",13A,AGG ASSAULT,Castleberry Hill,M,33.751853,-84.401979
220351208,2/4/2022,2/3/2022,Thursday,5,16:00,2/4/2022,03:30,506,5,"370 NORTHSIDE DR NW
ATL, GA 30314
UNITED STATES",220,BURGLARY,English Avenue,L,33.76527,-84.404983
220351214,2/4/2022,2/4/2022,Friday,6,15:00,2/4/2022,15:02,207,2,"1545 NORTHSIDE DR NW
ATL, GA 30318
UNITED STATES",240,AUTO THEFT,Loring Heights,E,33.797395,-84.407721
220351278,2/4/2022,2/4/2022,Friday,6,15:39,2/4/2022,17:00,512,5,"PRYOR ST SW / MEMORIAL DR SW
ATL, GA 30303
UNITED STATES",13A,AGG ASSAULT,Downtown,M,33.746934,-84.394416
220351286,2/4/2022,2/4/2022,Friday,6,15:42,2/4/2022,16:20,211,2,"2539 PIEDMONT RD NE
ATL, GA 30324
UNITED STATES",23C,LARCENY-NON VEHICLE,Lindbergh/Morosgo,B,33.824027,-84.363279
220351289,2/7/2022,2/4/2022,Friday,6,13:57,2/7/2022,13:15,112,1,"2784 DONALD LEE HOLLOWELL PKWY NW
ATL, GA 30318
UNITED STATES",240,AUTO THEFT,Collier Heights,I,33.779273,-84.479962
220351297,2/4/2022,2/4/2022,Friday,6,15:50,2/4/2022,17:45,410,4,"2080 CAMPBELLTON RD SW
ATLANTA, GA 30311
UNITED STATES",13A,AGG ASSAULT,Campbellton Road,R,33.706524,-84.457032
220351367,2/4/2022,2/4/2022,Friday,6,16:06,2/4/2022,17:00,505,5,"781 MYRTLE ST NE
ATL, GA 30308
UNITED STATES",23H,LARCENY-NON VEHICLE,Midtown,E,33.775966,-84.379615
220351393,2/4/2022,2/4/2022,Friday,6,12:40,2/4/2022,16:30,614,6,"650 PONCE DE LEON AVE NE
ATL, GA 30308
UNITED STATES",23F,LARCENY-FROM VEHICLE,Midtown,E,33.775198,-84.36584
220351394,2/4/2022,2/4/2022,Friday,6,16:39,2/4/2022,18:24,509,5,"140 PINE ST NE
ATL, GA 30308
UNITED STATES",13A,AGG ASSAULT,Downtown,M,33.767795,-84.382973
220351434,2/4/2022,2/4/2022,Friday,6,16:25,NA,NA,208,2,"3440 PEACHTREE RD NE
ATLANTA, GA 30326
UNITED STATES",23C,LARCENY-NON VEHICLE,North Buckhead,B,33.851861,-84.36225
220351543,2/4/2022,2/4/2022,Friday,6,02:30,2/4/2022,13:00,506,5,"370 NORTHSIDE DR NW
ATLANTA, GA 30318
UNITED STATES",23F,LARCENY-FROM VEHICLE,English Avenue,L,33.765288,-84.406707
220351631,2/4/2022,2/4/2022,Friday,6,19:35,2/4/2022,19:35,311,3,"2920 WATERS RD SW
ATLANTA, GA 30354
UNITED STATES",13A,AGG ASSAULT,Glenrose Heights,Z,33.675305,-84.394667
220351739,2/4/2022,2/4/2022,Friday,6,19:19,2/4/2022,20:55,206,2,"65 IRBY AVE NW
ATL, GA 30305
UNITED STATES",23F,LARCENY-FROM VEHICLE,South Tuxedo Park,B,33.841359,-84.380983
